Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"250","2351.301","1804.2639","-7.3715487","-2.8159318","-0.8190611","-0.2494502","-0.095289975","-0.027716689","2.5898619","0.98932725","0.28776243","0.29755178","0.52834225","0.20182674","0.058704693","0","0","0","2.3404117","0.89403725","0.26004574","1.8829501"
"275","2317.257","1752.3949","-9.950662","-3.4555943","-1.0051177","-0.3051911","-0.105984546","-0.030827384","3.1598675","1.0973357","0.31917852","0.32968146","0.5767622","0.20029376","0.058258805","0","0","0","2.8546765","0.9913511","0.28835115","1.9174131"
"300","2283.405","1701.5684","-12.938146","-4.118644","-1.1979768","-0.36726868","-0.11691387","-0.03400636","3.7922463","1.2071984","0.3511339","0.36228737","0.62315273","0.19837028","0.057699326","0","0","0","3.4249778","1.0902845","0.31712756","1.9529623"
"324.99997","2249.7498","1651.7794","-16.342402","-4.8021536","-1.396787","-0.43583348","-0.128068","-0.037250727","4.4879384","1.3187635","0.3835845","0.39537686","0.66765404","0.19618759","0.05706445","0","0","0","4.052105","1.1906955","0.34633377","1.9896386"
"349.99997","2216.301","1603.0278","-20.178593","-5.5058765","-1.6014766","-0.5111565","-0.13947271","-0.04056798","5.248952","1.4322141","0.4165835","0.4289651","0.7108002","0.19394691","0.056412715","0","0","0","4.7377954","1.2927414","0.37601554","2.027475"
"374.9999","2183.0442","1555.2802","-24.46011","-6.2291794","-1.8118614","-0.59340775","-0.15112121","-0.043956142","6.076614","1.5475112","0.4501196","0.4630625","0.75087357","0.1912225","0.055620275","0","0","0","5.4832063","1.39639","0.40616348","2.0675726"
"399.99994","2149.961","1508.4979","-29.199999","-6.971506","-2.0277796","-0.68281454","-0.16302198","-0.04741768","6.9725823","1.6647041","0.48420712","0.49768174","0.78827286","0.18820016","0.054741178","0","0","0","6.2897677","1.501682","0.43678945","2.109124"
"424.99988","2117.0596","1462.6815","-34.412956","-7.732803","-2.2492156","-0.7796096","-0.17518292","-0.050954893","7.9386287","1.7838567","0.5188647","0.53283626","0.82271576","0.18486911","0.053772286","0","0","0","7.159019","1.6086738","0.4679098","2.1520998"
"449.9999","2084.3489","1417.8307","-40.11396","-8.513084","-2.4761734","-0.8840315","-0.18761115","-0.05456985","8.9765215","1.9050174","0.5541063","0.5685397","0.8539009","0.18121679","0.052709945","0","0","0","8.09249","1.7174063","0.49953645","2.1965494"
"474.9999","2051.8367","1373.9446","-46.318264","-9.312424","-2.7086747","-0.9963241","-0.20031363","-0.05826458","10.088027","2.0282247","0.5899432","0.60480547","0.88152313","0.1772326","0.051551074","0","0","0","9.091702","1.8279111","0.5316786","2.2425249"
"499.99988","2019.5317","1331.0211","-53.04651","-10.1319","-2.9470332","-1.1167566","-0.21330056","-0.062042046","11.275327","2.1535876","0.6264071","0.64165056","0.9032936","0.17252912","0.05018299","0","0","0","10.15857","1.940287","0.564365","2.290081"
"524.9999","1987.4409","1289.0566","-60.309208","-10.970554","-3.1909697","-1.245616","-0.22658351","-0.065905616","12.539982","2.2810824","0.66349113","0.67908657","0.9225044","0.16780798","0.048809767","0","0","0","11.294366","2.054499","0.5975855","2.3392794"
"549.9998","1955.5724","1248.0483","-68.13034","-11.829932","-3.4409344","-1.3831565","-0.24016635","-0.06985641","13.884196","2.4108016","0.7012221","0.71713066","0.93460846","0.16228206","0.04720246","0","0","0","12.5010395","2.1706352","0.6313657","2.3901737"
"574.9998","1923.9316","1207.9885","-76.52362","-12.709609","-3.696803","-1.5296996","-0.2540632","-0.07389855","15.309792","2.5427568","0.7396035","0.7557968","0.9422989","0.1565036","0.0455217","0","0","0","13.780092","2.2886937","0.66570497","2.4393988"
"599.9998","1892.5128","1168.8566","-85.51025","-13.610421","-3.9588194","-1.6855309","-0.2682804","-0.07803386","16.818977","2.6770208","0.7786564","0.7951018","0.944252","0.15029348","0.043715384","0","0","0","15.133447","2.4087405","0.70062256","2.483678"
"624.9997","1861.3203","1130.6438","-95.11262","-14.533259","-4.2272425","-1.8509128","-0.28281963","-0.08226284","18.413986","2.813658","0.81839967","0.8350632","0.9383316","0.14337714","0.04170365","0","0","0","16.563074","2.5308385","0.73613685","2.5295799"
"649.9998","1830.3615","1093.3451","-105.35194","-15.47869","-4.502237","-2.0261412","-0.29768696","-0.08658725","20.097065","2.9527225","0.8588489","0.8756981","0.92401886","0.13575974","0.039488","0","0","0","18.070923","2.6550355","0.7722617","2.577162"
"674.99976","1799.6432","1056.9547","-116.24983","-16.447268","-4.783964","-2.2115133","-0.31288826","-0.091008805","21.870451","3.094264","0.90001863","0.91702354","0.90068054","0.12742966","0.037065055","0","0","0","19.658937","2.781376","0.80900985","2.626481"
